,MCT_CAT_CD,DONG_CD,STD_DD,USE_CNT,USE_AMT
111,11,상수동,2018-04-01,0.11296266898853291,0.3040903627060335
112,11,상수동,2018-05-01,0.5731494352384376,0.2977671102411933
113,11,상수동,2018-06-01,0.42992457633095094,0.6606299602079224
114,11,상수동,2018-07-01,0.807777357401098,0.9587064369543631
115,11,상수동,2018-08-01,0.4382894745853432,0.45116192755165685
116,11,상수동,2018-09-01,0.5391702310021372,0.5977720381148484
117,11,상수동,2018-10-01,0.45222310828406675,0.321653286036347
118,11,상수동,2018-11-01,0.7777543712332065,0.219346071588431
119,11,상수동,2018-12-01,0.23303570655749395,0.7593242076586003
120,11,서교동,2017-01-01,0.08795565852880216,0.2345273907380212
121,11,서교동,2017-02-01,0.37576139712832024,0.6735573977618526
122,11,서교동,2017-03-01,0.2642656700507404,0.7747531526179408
123,11,서교동,2017-04-01,0.7719180264321912,0.5480278185424131
124,11,서교동,2017-05-01,0.9836809811364143,0.44754708716090685
125,11,서교동,2017-06-01,0.46262426308276294,0.8347100356510805
126,11,서교동,2017-07-01,0.3819485114606921,0.849313372239785
127,11,서교동,2017-08-01,0.3502365746727195,0.8243070599475054
128,11,서교동,2017-09-01,0.24306227372991562,0.4976865611361324
129,11,서교동,2017-10-01,0.0722358335158767,0.02008207603747203
130,11,서교동,2017-11-01,0.5095222526382435,0.05997780944418485
131,11,서교동,2017-12-01,0.5027567698946529,0.5289928417987426
132,11,서교동,2018-01-01,0.43733689899970984,0.17498590817794002
133,11,서교동,2018-02-01,0.7142344143762474,0.5951050720270361
134,11,서교동,2018-03-01,0.1749329724920755,0.3677771700275151
135,11,서교동,2018-04-01,0.368726325344097,0.32556623550041364
136,11,서교동,2018-05-01,0.1235535438362676,0.39616932582871733
137,11,서교동,2018-06-01,0.5626352334502497,0.7070884627538178
138,11,서교동,2018-07-01,0.2952099175899684,0.7070482060062504
139,11,서교동,2018-08-01,0.25701001932054324,0.5178419430268693
140,11,서교동,2018-09-01,0.706401695082208,0.570457824646539
141,11,서교동,2018-10-01,0.3754057995442357,0.9540120460633228
142,11,서교동,2018-11-01,0.3806345681998078,0.9662368637151733
143,11,서교동,2018-12-01,0.16353403809113576,0.8682062001691389
144,11,신수동,2017-01-01,0.4398308666903089,0.20715569244137344
145,11,신수동,2017-02-01,0.015944782040253513,0.013313568906371365
146,11,신수동,2017-03-01,0.4229703359077933,0.8052268511862576
147,11,신수동,2017-04-01,0.7652974473328927,0.9213324202714711
148,11,신수동,2017-05-01,0.19799119140622057,0.5584884717897682
149,11,신수동,2017-06-01,0.5047781116113562,0.3516608760030996
150,11,신수동,2017-07-01,0.028093566010771842,0.8630990965299571
151,11,신수동,2017-08-01,0.9099286190438196,0.911543848004873
152,11,신수동,2017-09-01,0.6045486447575141,0.5987610621714495
153,11,신수동,2017-10-01,0.5309057251932043,0.0021824133693454373
154,11,신수동,2017-11-01,0.25586972068636804,0.16596733394646235
155,11,신수동,2017-12-01,0.22946653732193267,0.4280769927048561
156,11,신수동,2018-01-01,0.9958727491499556,0.8460015245326326
157,11,신수동,2018-02-01,0.8074313416640878,0.2890475279569853
158,11,신수동,2018-03-01,0.10376328524427636,0.44531963799601093
159,11,신수동,2018-04-01,0.7425839519612443,0.3867934544678293
160,11,신수동,2018-05-01,0.21980654487505924,0.3706807932867635
161,11,신수동,2018-06-01,0.31098858476475755,0.5163636321599457
162,11,신수동,2018-07-01,0.0790150627233841,0.60322240406306
163,11,신수동,2018-08-01,0.8315886448122038,0.8185206369670317
164,11,신수동,2018-09-01,0.4853045149084264,0.318543487091563
165,11,신수동,2018-10-01,0.15242613579440567,0.10785276395311216
166,11,신수동,2018-11-01,0.667186726706531,0.6969173588546622
167,11,신수동,2018-12-01,0.12706301890095595,0.23244864603849513
168,11,연남동,2017-01-01,0.003953517898104386,0.4400737302348686
169,11,연남동,2017-02-01,0.3563345785135321,0.8282267976561225
170,11,연남동,2017-03-01,0.49263986944039506,0.7558779273004753
171,11,연남동,2017-04-01,0.8974148638976887,0.4107951874671123
172,11,연남동,2017-05-01,0.31120953717303423,0.32384661927224256
173,11,연남동,2017-06-01,0.8816714960898249,0.9540886156968212
174,11,연남동,2017-07-01,0.2201123497448918,0.285971622824465
175,11,연남동,2017-08-01,0.9458813834827616,0.1514329584770795
176,11,연남동,2017-09-01,0.151310384975343,0.4716827417549745
177,11,연남동,2017-10-01,0.19569984451100197,0.7909813036119033
178,11,연남동,2017-11-01,0.5863271307596164,0.18660368906353497
179,11,연남동,2017-12-01,0.19595346734009678,0.5033181644470939
180,11,연남동,2018-01-01,0.35428449647779214,0.29917477464208164
181,11,연남동,2018-02-01,0.2190779949488585,0.9440100226867106
182,11,연남동,2018-03-01,0.77643936867111,0.058344224264122
183,11,연남동,2018-04-01,0.5616258079144775,0.04076196234956442
184,11,연남동,2018-05-01,0.3282180217300954,0.9033540831198776
185,11,연남동,2018-06-01,0.8335558480856051,0.08937078154659306
186,11,연남동,2018-07-01,0.8389804624774229,0.34258604687711725
187,11,연남동,2018-08-01,0.5787669702484439,0.7017288639434974
188,11,연남동,2018-09-01,0.45140900106019965,0.5151714870831731
189,11,연남동,2018-10-01,0.6753261027977009,0.06566848024766914
190,11,연남동,2018-11-01,0.19349837021040395,0.03541335668412926
191,11,연남동,2018-12-01,0.6380514607415192,0.8783926817609652
192,11,창천동,2017-01-01,0.15681712134459658,0.7228984250509345
193,11,창천동,2017-02-01,0.3651412208294358,0.9388619294971823
194,11,창천동,2017-03-01,0.05131584810428058,0.792098923837631
195,11,창천동,2017-04-01,0.2007217454555118,0.8165163253677372
196,11,창천동,2017-05-01,0.5555446564390869,0.3310339352547985
197,11,창천동,2017-06-01,0.6898633690026317,0.3840690267846887
198,11,창천동,2017-07-01,0.5622250561889333,0.644795169128434
199,11,창천동,2017-08-01,0.0012404423432329503,0.0970033582437666
200,11,창천동,2017-09-01,0.3144092870013191,0.20395655264084256
201,11,창천동,2017-10-01,0.9424653659273552,0.6446165376312406
202,11,창천동,2017-11-01,0.4063354274212906,0.9158574938142762
203,11,창천동,2017-12-01,0.37675129812020336,0.6885760158350892
204,11,창천동,2018-01-01,0.12878853967992432,0.3975303035194926
205,11,창천동,2018-02-01,0.5303224428408329,0.8080278213149112
206,11,창천동,2018-03-01,0.5299072716981867,0.7317697512602314
207,11,창천동,2018-04-01,0.8380220287454917,0.6666076287813985
208,11,창천동,2018-05-01,0.777414114102442,0.39133581781520954
209,11,창천동,2018-06-01,0.3317916048527556,0.9774645263662621
210,11,창천동,2018-07-01,0.8946257245219887,0.4228943976781575
211,11,창천동,2018-08-01,0.15002692454170696,0.01688798878650577
212,11,창천동,2018-09-01,0.7389468175391863,0.11684709941636495
213,11,창천동,2018-10-01,0.06928349568307945,0.7170373852052039
214,11,창천동,2018-11-01,0.33348183267520504,0.5328248991162171
215,11,창천동,2018-12-01,0.1259106424723604,0.501702819087002
216,11,합정동,2017-01-01,0.6115677900922054,0.4029600431982584
217,11,합정동,2017-02-01,0.39711614534916906,0.952345753537801
218,11,합정동,2017-03-01,0.19969873151640538,0.471979898061324
219,11,합정동,2017-04-01,0.4523347633365985,0.11098843470594844
220,11,합정동,2017-05-01,0.5536020024011454,0.09093986339236537
221,11,합정동,2017-06-01,0.6873043150149728,0.9862362932871097
222,11,합정동,2017-07-01,0.9984762687030817,0.0735153629609987
223,11,합정동,2017-08-01,0.24231035149176683,0.5618466357280588
224,11,합정동,2017-09-01,0.04313217685693371,0.6544307540888605
225,11,합정동,2017-10-01,0.44324962893352127,0.5701420802511941
226,11,합정동,2017-11-01,0.6801196436932753,0.12488720002766773
227,11,합정동,2017-12-01,0.5784850471737488,0.37420725202605154
228,11,합정동,2018-01-01,0.5636351205185166,0.6352951100348204
229,11,합정동,2018-02-01,0.3995295863858459,0.9520185261977195
230,11,합정동,2018-03-01,0.6079660370579779,0.5375339686486797
231,11,합정동,2018-04-01,0.37845727212656954,0.08524829616194263
232,11,합정동,2018-05-01,0.35266583188943734,0.3915797798102313
233,11,합정동,2018-06-01,0.18756889966292278,0.3198799586412383
234,11,합정동,2018-07-01,0.9073848505868913,0.7675651442547746
235,11,합정동,2018-08-01,0.3889809484232416,0.5719353145170712
236,11,합정동,2018-09-01,0.6948489973305941,0.7920257920272521
237,11,합정동,2018-10-01,0.5099113269687443,0.9871507395873829
238,11,합정동,2018-11-01,0.257732970698054,0.14550778668248843
239,11,합정동,2018-12-01,0.011524432922313532,0.5312726358506614
240,5,노고산동,2017-01-01,0.9116273312771835,0.44806938556939735
241,5,노고산동,2017-02-01,0.6546770686270604,0.9419179620802829
242,5,노고산동,2017-03-01,0.04098220596344737,0.428304938186146
243,5,노고산동,2017-04-01,0.7118237379671379,0.3784844057097644
244,5,노고산동,2017-05-01,0.48553803838556964,0.7639557782703994
245,5,노고산동,2017-06-01,0.6228696037179664,0.4556796034847532
246,5,노고산동,2017-07-01,0.41127648460451527,0.4570797162030672
247,5,노고산동,2017-08-01,0.34758442577862114,0.20185511001210443
248,5,노고산동,2017-09-01,0.6222016350857812,0.08596645533529412
249,5,노고산동,2017-10-01,0.32793808511080025,0.2522637435418472
250,5,노고산동,2017-11-01,0.32043393026014466,0.1360621055075949
251,5,노고산동,2017-12-01,0.5864672388175881,0.759391884763253
252,5,노고산동,2018-01-01,0.09794000750769505,0.6467566051819317
253,5,노고산동,2018-02-01,0.8321374000826243,0.8877623064437282
254,5,노고산동,2018-03-01,0.9460710890775031,0.17575078097651264
255,5,노고산동,2018-04-01,0.9903939362519129,0.7438743777302902
256,5,노고산동,2018-05-01,0.6691871460710624,0.7002498593860312
257,5,노고산동,2018-06-01,0.7884443525581728,0.9225336359887703
258,5,노고산동,2018-07-01,0.4996244954946438,0.5964136587770279
259,5,노고산동,2018-08-01,0.2365232954676031,0.42370914312435703
260,5,노고산동,2018-09-01,0.6462846983174332,0.6761243471723432
261,5,노고산동,2018-10-01,0.3636158490776493,0.05418362518439568
262,5,노고산동,2018-11-01,0.1318380808793569,0.9995875122279451
263,5,노고산동,2018-12-01,0.3887029068535869,0.8871024254374849
264,5,대현동,2017-01-01,0.21259988284815334,0.8716779964506838
265,5,대현동,2017-02-01,0.7983766850689558,0.2783393124580614
266,5,대현동,2017-03-01,0.39938417481859967,0.12330421340399755
267,5,대현동,2017-04-01,0.6262740806793791,0.6154865678190605
268,5,대현동,2017-05-01,0.4702012997231041,0.43021387235497266
269,5,대현동,2017-06-01,0.6184956159594931,0.28007009276519834
270,5,대현동,2017-07-01,0.8663970422346886,0.11218054115817122
271,5,대현동,2017-08-01,0.968536041928625,0.28203517208603157
272,5,대현동,2017-09-01,0.20566288523688958,0.26820672249133937
273,5,대현동,2017-10-01,0.025461816586329955,0.02600943309315429
274,5,대현동,2017-11-01,0.14706824755832493,0.7052206336594482
275,5,대현동,2017-12-01,0.8840431569770087,0.7716965678203404
276,5,대현동,2018-01-01,0.33794320920722365,0.2634886135215143
277,5,대현동,2018-02-01,0.3058207915654072,0.021584727080639743
278,5,대현동,2018-03-01,0.9291921055735909,0.4410500574574753
279,5,대현동,2018-04-01,0.7946770128899099,0.293244131149211
280,5,대현동,2018-05-01,0.24577173794534357,0.8023870123885064
281,5,대현동,2018-06-01,0.22573242944587646,0.3859389473507334
282,5,대현동,2018-07-01,0.058856549733878105,0.062303642226088085
283,5,대현동,2018-08-01,0.977364917224211,0.8170954970709599
284,5,대현동,2018-09-01,0.695141662568074,0.5069520049443541
285,5,대현동,2018-10-01,0.4725023112875365,0.4987778694179308
286,5,대현동,2018-11-01,0.4981706156141734,0.863850985799619
287,5,대현동,2018-12-01,0.49121511011504004,0.6245516500809963
288,5,동교동,2017-01-01,0.12492516568362655,0.3301604511867242
289,5,동교동,2017-02-01,0.9768506452214158,0.016210372967830677
290,5,동교동,2017-03-01,0.3730706705807135,0.9187742725543231
291,5,동교동,2017-04-01,0.09038798466979936,0.9428810836590151
292,5,동교동,2017-05-01,0.2768148976233772,0.8014599266233791
293,5,동교동,2017-06-01,0.4563219025821318,0.4630005240362791
294,5,동교동,2017-07-01,0.5624251163554842,0.42415374499108693
295,5,동교동,2017-08-01,0.7981532228334534,0.9704405369925354
296,5,동교동,2017-09-01,0.39368657907904714,0.8107530141918075
297,5,동교동,2017-10-01,0.9008371186082179,0.8664534499858367
298,5,동교동,2017-11-01,0.1503586187314141,0.029615633515658102
299,5,동교동,2017-12-01,0.3798508404527897,0.6560698222740818
300,5,동교동,2018-01-01,0.6051219294923809,0.0685421439821211
301,5,동교동,2018-02-01,0.7298241155564321,0.8693600954697273
302,5,동교동,2018-03-01,0.1820769098735341,0.7268383733570343
303,5,동교동,2018-04-01,0.3252647533360902,0.33761784682523555
304,5,동교동,2018-05-01,0.9158683106082378,0.42814351926909466
305,5,동교동,2018-06-01,0.35359120376400355,0.3521867908026194
306,5,동교동,2018-07-01,0.8141978051629957,0.9583652761495809
307,5,동교동,2018-08-01,0.4374877114020649,0.13053742230444743
308,5,동교동,2018-09-01,0.5533332780141036,0.838902741591483
309,5,동교동,2018-10-01,0.09225588373664084,0.9430081468295156
310,5,동교동,2018-11-01,0.657250820593478,0.04530386816877996
311,5,동교동,2018-12-01,0.8870214947609398,0.05599348086864986
312,5,망원동,2017-01-01,0.5967529027053051,0.33628256333235096
313,5,망원동,2017-02-01,0.14384013778154137,0.8667418259807426
314,5,망원동,2017-03-01,0.7054606717290484,0.6997834909254136
315,5,망원동,2017-04-01,0.1785275536733203,0.585395180558135
316,5,망원동,2017-05-01,0.7572682390261815,0.994992881227464
317,5,망원동,2017-06-01,0.9278532102630571,0.784145947453061
318,5,망원동,2017-07-01,0.15478462221985023,0.8669507972591024
319,5,망원동,2017-08-01,0.0034159177963942744,0.2633500234969187
320,5,망원동,2017-09-01,0.4864581864008596,0.25006143270220604
321,5,망원동,2017-10-01,0.24024096739476786,0.6534865058839808
322,5,망원동,2017-11-01,0.589013510872588,0.220943232742156
323,5,망원동,2017-12-01,0.5126697234566613,0.8566958424572682
324,5,망원동,2018-01-01,0.06179628386749991,0.4148474399319445
325,5,망원동,2018-02-01,0.042688465224481775,0.9709677691953285
326,5,망원동,2018-03-01,0.9626237037861312,0.05811809853425132
327,5,망원동,2018-04-01,0.2200562623193414,0.46515836551736733
328,5,망원동,2018-05-01,0.8799585904130559,0.4429006636205859
329,5,망원동,2018-06-01,0.8070666747500165,0.9412731115429778
330,5,망원동,2018-07-01,0.584173285475778,0.5061607021302963
331,5,망원동,2018-08-01,0.9318373327929584,0.8938424967607617
332,5,망원동,2018-09-01,0.2567532812725205,0.8252688459062667
333,5,망원동,2018-10-01,0.3035205418998759,0.694906758249983
334,5,망원동,2018-11-01,0.7349865121772841,0.32475937707860847
335,5,망원동,2018-12-01,0.9099509007904225,0.1527296045843789
336,5,상수동,2017-01-01,0.6325087624503561,0.5675717982752747
337,5,상수동,2017-02-01,0.34163528866545845,0.5505807526245443
338,5,상수동,2017-03-01,0.207631515195009,0.3430651531792639
339,5,상수동,2017-04-01,0.46578697432798466,0.2924810555671614
340,5,상수동,2017-05-01,0.1928552661707973,0.7170746076660585
341,5,상수동,2017-06-01,0.02190979266178239,0.8831504378811419
342,5,상수동,2017-07-01,0.5347648032372203,0.6316209449544028
343,5,상수동,2017-08-01,0.6672221527339541,0.3336113389309171
344,5,상수동,2017-09-01,0.7938555000023299,0.07344316674236584
345,5,상수동,2017-10-01,0.10163088837734846,0.8984389673223689
346,5,상수동,2017-11-01,0.42914092064928155,0.7692912489970951
347,5,상수동,2017-12-01,0.6526988663527314,0.4719319102453047
348,5,상수동,2018-01-01,0.9863762508769475,0.04395441577801118
349,5,상수동,2018-02-01,0.080702595314874,0.5395735078004251
350,5,상수동,2018-03-01,0.3609276074927932,0.9337125457880523
351,5,상수동,2018-04-01,0.023325064848828125,0.9693844858892483
352,5,상수동,2018-05-01,0.9625391910236175,0.823354905401589
353,5,상수동,2018-06-01,0.010268537981227177,0.3318163071068685
354,5,상수동,2018-07-01,0.664001725261773,0.25060031736769617
355,5,상수동,2018-08-01,0.45544226794390874,0.5887241361787618
356,5,상수동,2018-09-01,0.3493655172474569,0.14409136670291034
357,5,상수동,2018-10-01,0.5116583073655753,0.39435699953619296
358,5,상수동,2018-11-01,0.6628904263449755,0.39644138837729703
359,5,상수동,2018-12-01,0.594681559767178,0.5192575531139818
360,5,서교동,2017-01-01,0.830916514118573,0.8740331372231365
361,5,서교동,2017-02-01,0.5870901636594061,0.7869162083722677
362,5,서교동,2017-03-01,0.3979758717309988,0.32454382247995617
363,5,서교동,2017-04-01,0.9184527000421736,0.16351012650656016
364,5,서교동,2017-05-01,0.929215290490196,0.35681804903356606
365,5,서교동,2017-06-01,0.938783545997207,0.9222803421453528
366,5,서교동,2017-07-01,0.6569954605715986,0.7477955845686176
367,5,서교동,2017-08-01,0.6556551599848224,0.17473758127995453
368,5,서교동,2017-09-01,0.575886627843384,0.7351628658934184
369,5,서교동,2017-10-01,0.06838790094481084,0.8874859063850639
370,5,서교동,2017-11-01,0.25972385733499836,0.9307224368783301
371,5,서교동,2017-12-01,0.15127097400883027,0.9693123707782949
372,5,서교동,2018-01-01,0.9730066560176377,0.7446127030078186
373,5,서교동,2018-02-01,0.8028342806667325,0.49920725134481936
374,5,서교동,2018-03-01,0.7215774960229471,0.04620040312683238
375,5,서교동,2018-04-01,0.017978952211658017,0.5881303525573619
376,5,서교동,2018-05-01,0.4034885630480012,0.8902681051591315
377,5,서교동,2018-06-01,0.41656005070571145,0.46398760803380945
378,5,서교동,2018-07-01,0.022745614858542207,0.9294007179058327
379,5,서교동,2018-08-01,0.3541208625213732,0.049823958370523
380,5,서교동,2018-09-01,0.9376523279853033,0.12998079758976888
381,5,서교동,2018-10-01,0.5062939591951287,0.8615566077188652
382,5,서교동,2018-11-01,0.08449217105397466,0.22268912540438812
383,5,서교동,2018-12-01,0.16309448048287,0.22958839288794397
384,5,신수동,2017-01-01,0.8505745234752373,0.7981726253812821
385,5,신수동,2017-02-01,0.21045130543837132,0.6869117060357305
386,5,신수동,2017-03-01,0.88835685049325,0.9548848879661282
387,5,신수동,2017-04-01,0.6297976860166085,0.19822087063967042
388,5,신수동,2017-05-01,0.07610522962247501,0.4312828816211215
389,5,신수동,2017-06-01,0.4614082147784603,0.30668975918783614
390,5,신수동,2017-07-01,0.4868027501458898,0.20066331530352266
391,5,신수동,2017-08-01,0.3724962273885516,0.984281481379434
392,5,신수동,2017-09-01,0.6729891178118308,0.2676527302089168
393,5,신수동,2017-10-01,0.39435565137027717,0.485362026887325
394,5,신수동,2017-11-01,0.7928991581372767,0.40558955396740604
395,5,신수동,2017-12-01,0.30135136847967814,0.24581059776753655
396,5,신수동,2018-01-01,0.7098687731595807,0.7645644033457188
397,5,신수동,2018-02-01,0.6117629356016148,0.1786540269504412
398,5,신수동,2018-03-01,0.8393725662762173,0.5950389798361774
399,5,신수동,2018-04-01,0.6051025745928327,0.7278565236117065
400,5,신수동,2018-05-01,0.23657087299704804,0.7054966828383606
401,5,신수동,2018-06-01,0.3065686434737469,0.7819758657637044
402,5,신수동,2018-07-01,0.5791195920119787,0.22734707442707114
403,5,신수동,2018-08-01,0.3358372377704696,0.7967974895259368
404,5,신수동,2018-09-01,0.8768557342175731,0.5478642588280583
405,5,신수동,2018-10-01,0.6380446977429602,0.7534302233598522
406,5,신수동,2018-11-01,0.7770761514866169,0.6576276589437944
407,5,신수동,2018-12-01,0.4414780667592907,0.8719301541201073
408,5,연남동,2017-01-01,0.46048737278666463,0.621617215306462
409,5,연남동,2017-02-01,0.5470219148537929,0.38276793399182063
410,5,연남동,2017-03-01,0.3902079258787292,0.8037400277596652
411,5,연남동,2017-04-01,0.36003201278430175,0.8145782314039082
412,5,연남동,2017-05-01,0.10862427943453834,0.9703148509784825
413,5,연남동,2017-06-01,0.3232871657685933,0.7042474006255937
414,5,연남동,2017-07-01,0.1153825284763984,0.26346905444738056
415,5,연남동,2017-08-01,0.7256294524449577,0.2603610692634074
416,5,연남동,2017-09-01,0.2331892808372641,0.7185451936632833
417,5,연남동,2017-10-01,0.5948306814523416,0.7742466850633482
418,5,연남동,2017-11-01,0.4372831023232717,0.9451334642861163
419,5,연남동,2017-12-01,0.34461994804948837,0.13456805767019564
420,5,연남동,2018-01-01,0.7541947851340973,0.6785626917379813
421,5,연남동,2018-02-01,0.7858975383024699,0.46943805722759524
